index,sentence_1,sentence_2,calculated_similarity,actual_similarity
4609,I dont know about her father.,My father works on PBS television.,0.3408493101596832,0.281
4610,A man plays a song on the guitar for his cat.,Musicians (clarinet and bass clarinet) march in a parade!,0.4681893289089203,0.281
4611,The capital was moved to Wellington in 1865 .,In 1865 he succeeded to the baronetcy .,0.35096174478530884,0.281
4612,Following the N212/Ingenieur Enschedeweg in a southern direction until the N198/Geestdorp.,"that UFO traced the direction, heading for the Southern Atlantic.",0.7424619197845459,0.281
4613,A man in tan slacks and a white dress shirt is speaking into a microphone.,A woman and man playing guitar while a brown-haired woman speaks on the phone.,0.5384825468063354,0.281
4614,A white sheep on a hillside looking at the camera.,The skinny cows are standing on the grass.,0.6392457485198975,0.281
4615,the Pentagon was familiar with the situation.,to their situation in Asia. So it's particularly difficult,0.5277830362319946,0.281
4616,@FoxNews we just have to hang in there long enough that this idiot doesn't completely destroy the country,It's more than mistakes...with #HillaryClinton lying and cover-ups are a way of life. @NormanSie @n2toom #tcot #uniteblue,0.5910866260528564,0.281
4617,Top 10 Questions at Declaration of Independence signing 8. Are all Mexicans rapists and murderers? #4thjuly,@realDonaldTrump needs to learn when to stop talking. You are making it worse Donald... so much worse.,0.37349966168403625,0.281
4618,Marcus was born with some deformities.,Farworld follows the adventures of Marcus and Kyja.,0.24498704075813293,0.281
4619,"And because the dialogue was so perfect, the characters really came to life.","And because I normally mention it, my favourite character of the book was Lex.",0.7548713684082031,0.281
4620,RT @AhmedtheBanker: Let's not forget @realDonaldTrump lost money running a casino.,I'm voting for Donald Trump this election #waitonit,0.33702316880226135,0.281
4621,a crowd of people assemble for a cycling event.,a social event taking place in the grass.,0.4559580385684967,0.281
4622,There's no big differences with the movie.,The last scene of the movie doesn't exist in the novel.,0.5228674411773682,0.266
4623,"Downstairs by seven, Emily mouthed in a snotty voice as she let herself into her room.",But Emily and Stanton soon find themselves in deeper trouble.,0.4709548056125641,0.266
4624,I dont know about her father.,His father denies that the Holocaust happened.,0.41705891489982605,0.266
4625,It's up to the general of the army to save the republic.,"Take care of the flashlight, it's from the army.",0.7423579096794128,0.266
4626,Obama: climate change or bush? Who to blame...? Hillary: right wing conspiracy in Baltimore. #BalitmoreRiots,"Headed to Chester, SC for a big hillary canvass! Join me. Wylie park 11-3",0.3960883617401123,0.266
4627,Do end the bold text before the and continue the bold text after it to avoid the problems .,"RC4 is often referred to as `` ARCFOUR '' or `` ARC4 '' , to avoid possible trademark problems .",0.5301221013069153,0.266
4628,Why did you ask this question three times?,"(Movies) Yeah, but I read the book like three times!",0.5761856436729431,0.266
4629,But I believe you 're always as good as your potential .,Good luck with your editing and thank you for your co-operation .,0.532151460647583,0.266
4630,A man in an orange shirt sits at a table with a puppy on it.,A smiling child with an orange backpack is holding a bird house.,0.7114613652229309,0.266
4631,"Ethan, Cassie, and Lacey can't find Aisha.","Aisha, Ethan, and Cassie get into a fight.",0.43131130933761597,0.266
4632,Nine books into the series and she is in some ways different than the Jane we first met.,So I am back on the Jane Yellowrock train.,0.5731571316719055,0.266
4633,somewhere in the corner lies and sleeps.,The Forest of Fangorn lies on our doorstep.,0.5595387816429138,0.266
4634,It works with the same parameters as .,Optional parameters in italics .,0.4590469300746918,0.266
4635,The female artist was painting a landscape picture in the outdoors using a variety of colors.,An Asian female tennis player preps for return of volley on a greet and purple court.,0.4443989098072052,0.25
4636,I'm a Pisces And a monkey,The Monkey looked down angrily.,0.13325002789497375,0.25
4637,I went to the bookstore and the movie rental store before going home.,"After coloring her hair red, the previously blond lady went back to the store.",0.5044170022010803,0.25
4638,out the box and ready to roll.,The boy that picked up the box,0.6442552804946899,0.25
4639,a dog holds a stick in its mouth.,A man standing by a door reading a paper.,0.38342002034187317,0.25
4640,How did I forget how much I love This main character.,"Kadrey did a great job at writing a character in conflict with himself, without relying on cliched ""I'm crazy!",0.6075283885002136,0.25
4641,A couple of musicians are enjoying an outdoor gig.,A group of people enjoying a hot air balloon ride.,0.5234995484352112,0.25
4642,A smiling young man in a brown shirt sitting up in the branches of a tree.,Pairs of people are kayaking down a peaceful river surrounded by large trees and bushed.,0.5392749309539795,0.25
4643,A fantastic book by an amazing writer!,There is only one true ghost story in this book.,0.4950644373893738,0.25
4644,Trump believes in traditional marriage so strongly that he's been traditionally married 3x. He should teach a class or something.,Translation: I do not understand why the Republicans don't dismiss him. #Republicans,0.5652458667755127,0.25
4645,You'll find it a block down the street around the corner on the right.,You dress like a prostitute who stands on the street corner.,0.551301896572113,0.25
4646,Tons of fish in the sea!,The European has the fish.,0.44923827052116394,0.25
4647,"Dude, why can't Hillary run a fax machine?","Folks, this is what happens when Liberals are in control! All hell breaks loose! Had enough yet?",0.39506348967552185,0.25
4648,they're about to break down that wall on Monday.,Boiler's on the other side of the wall.,0.6121394038200378,0.25
4649,A teenage boy has a silver ring protruding from his nose.,A girl in a black shirt with blue jeans has a silver necklace.,0.6191679239273071,0.25
4650,a girl is posed holding a toothbrush with some form of box in her mouth.,Onlookers mouths are agape at a breakdancer in a contorted pose.,0.4043145775794983,0.25
4651,I never win stuff like that.,Is all that stuff inside the trunk?,0.6423044204711914,0.25
4652,It's hard to give it less than five stars; I wish there were halves!,My favorite characters were Steven and Michael.,0.2644755244255066,0.25
4653,A lady in a dark top and black necklace is sitting next to a man in a black sweater and listening to a conversation.,A young African-American man is wearing a denim jacket and a sideways cap talking into a microphone in a dark club.,0.7232195138931274,0.25
4654,Its alot easier for couples to split.,Find couples to spend time with!,0.5110416412353516,0.25
4655,"he writes an ""attack of the animal"" in the cause of death.",I was the cause of my parents' death.,0.6994203329086304,0.25
4656,Two serving people are having a deep conversation.,There is no food at home and waiting for my son.,0.5445360541343689,0.25
4657,"The United States of America, especially on the White House, especially on Bush.","I love the western United States, which includes California.",0.46372345089912415,0.25
4658,I just like books a lot more easier than most of the people I know and don't know.,"I mean, I get that there are people like her out there but I just DON'T LIKE HER OKAY??",0.7265388369560242,0.25
4659,@bethanyshondark do you mean Bristol? She was just being honest about her feelings - many can relate - hope they choose life too!,"Just a reminder, don't take your eyes off #SCOTUS yet #reprohealth is still on the line. #womensrights #ReproJustice #reprorights",0.6855315566062927,0.25
4660,Two asian females are doing a dance in native costume.,A woman in a green vest leans back with her eyes closed and mouth open.,0.3706236183643341,0.25
4661,When I did have to put it down I dreaded it!,It isn't much fun when you have a clue!,0.6359137296676636,0.25
4662,Hillary needs to go to a Sheetz gas station after 10 pm to see the real America.,@roughcountry451 @vendettajane Fortunately Bryan he does not have a saying on that #freeallfour,0.5262673497200012,0.25
4663,"Currently, a rescue team is working 24/7 to bring him back as Jullien alone saved their families and friends.","And Jullien, I hated him in the previous books but in this one I really loved him and marveled at how much he had changed.",0.674391508102417,0.25
4664,"In my opinion, it was similar to the film Closer.",Music is similar to an emotion in my opinion.,0.7167121171951294,0.25
4665,the sound of a clocks tick over and over,Sound like a big mess.,0.303421288728714,0.25
4666,@kugrl6 good riddance to millions of black babies? I really hope I'm misunderstanding you,@LogicOfLife7 I don't think I have a right to use someone else's body without consent. Do you? #rapeculture,0.6004846096038818,0.25
4667,People taking pictures of a giant pig behind a wooden fence.,A woman leans over a rail to get a picture of flowers.,0.4829232692718506,0.25
4668,". @SenatorKitchen @nbc how deeply offensive such comments are not only to Mexican-Americans, but Latino Americans in general.",I feel like the 2016 Presidential race is @realDonaldTrump vs. Matropolis ie The Machine. Lets defeat the machine,0.5530489683151245,0.25
4669,My only gripe was the ending.,"Oh, and they're all tall, blue, and have fangs, and are a primitive warrior race (only not really).",0.45039525628089905,0.25
4670,It is also the headquarters of Barisal Division .,The districts are listed below in alphabetical order by division .,0.38268521428108215,0.25
4671,the drone strike wounded the American.,Anything about this strike you as odd?,0.5146312117576599,0.25
4672,We are surprised at #SCOTUS ruling on marriage? Isn't this the the same government agency that legalized murder?,Bernadette Smyth is an ignorant thunder cunt. Not her life. Not her body. Not her business. #ItsABallOfCellsNotABaby #NewsNI,0.30793920159339905,0.25
4673,"One of the key problems today is that politics is such a disgrace, good people don't go into government. - @realDonaldTrump",Oreo frappie from Mcdonalds is the morning beverage of Champions.#wakeandbake #McDonalds,0.5087410807609558,0.25
4674,nobody goes out and nobody goes in.,Nobody this prepared for anything of this wanted.,0.44519785046577454,0.25
4675,A man in blue selling on the street.,A climber is climbing on an artificial climbing wall,0.33997976779937744,0.25
4676,"by the hour, they'll forget all that.",For an hour or so. I asked around about Goldie.,0.4147642254829407,0.25
4677,"Red , white , and green are the colors of the national liberation army in Mexico .","Each side of the body contains red , orange , and white spots .",0.6133550405502319,0.25
4678,"John O'Donnell, former president of Trump Plaza Hotel & Casino ... @realDonaldTrump said ""laziness is a trait in blacks.",@FFRNNU Maybe #MSM should be talking more about this and less about flags and cakes.,0.38434740900993347,0.25
4679,Man holds three burning sticks while standing near a playground.,Three little girls in green playing soccer against one little girl in blue.,0.43012896180152893,0.25
4680,The child is well bundled as he walks in the snow.,A small child getting a taste of dessert mix.,0.4078077971935272,0.25
4681,"Remember the mother, avenge the father.",Leaving behind a huge debt for my mother.,0.4418560862541199,0.25
4682,It's not really fantasy-- there's no magic.,"The book starts off really boring at first, and I often put it down to read other books.",0.5370951294898987,0.25
4683,I think I am going to vote for Monica Lewinsky's Ex- boyfriends Wife,"Apparently, @BernieSanders fans don't like to see Hillary's name even implied. #SheWhoShallNotBeNamedBecauseShesWinning",0.5084837675094604,0.25
4684,A group of people are gathered for a meal in business casual attire.,Man in bike helmet getting fare ticket out of machine.,0.3566318452358246,0.25
4685,Both are closed in winter .,The Maltings closed in 1960 .,0.654062807559967,0.25
4686,The town and surrounding areas are covered by the London SE25 postcode .,Up to three geographical areas covered can also be selected .,0.6531012058258057,0.25
4687,Sit on him and move around.,Move on with your life.,0.4379173517227173,0.25
4688,"Why would a mother advice her daughter to abort?? Shame, responsibility, but truly is that the best advice?? #ItsNotOnItsNotSafe",So prolifers are against health rights?,0.3694383502006531,0.25
4689,Eight heads in a duffle bag.,Eight Below was a great movie!,0.16430965065956116,0.25
4690,A young kid standing on a rock next to a body of water with his arms spread.,A greenish dog runs through the water by several large rocks.,0.536309540271759,0.25
4691,"The sex wasn't as descriptive or plentiful as I thought it would be, but it actually worked with the story.","Though, I would have gladly paid for an enthralling, imaginative and beautifully written story like Ember.",0.6544620394706726,0.25
4692,I didn't have overly high hopes.,"I would have preferred to see the Gray King's back story, and other back stories, in the place of most of the interludes.",0.3497404456138611,0.25
4693,"think of it,most guys these days r afraid of a bit of competition.","Be on guard, for dangerous people are everywhere these days.",0.5535448789596558,0.25
4694,"First, the man; second, the oxen",He is my second favorite.,0.3828202784061432,0.25
4695,"Pester her for more info, or what?",For more info check out the site!,0.5281748175621033,0.25
4696,"At the time I was so overwhelmed I had a hard time talking about it clearly, so let me try now.","I only started caring about Harry at maybe 80%; before, he was just a slightly annoying narrator who thankfully had a healthy dosage of sarcasm.",0.7376266121864319,0.25
4697,I first read these books as an impressionable teen.,"Just never really got interested, as a teen.",0.4721328914165497,0.25
4698,I could keep reading about Kate and August for the rest of my life and be a very happy woman!!,"This Savage Song is very much a YA novel and it reads that way, albeit as a high-quality one.",0.686039924621582,0.25
4699,As much as I want to strangle Shiarra I really like the other characters so I am sticking with it.,I think that him and Shiarra would be cute together.,0.7224533557891846,0.25
4700,i tried but couldnt find it.plz choose mine as best answer.,"blonde says i know,i tried that, but i couldn't breath!",0.4667902886867523,0.25
4701,Three main types of optical telescopes - and these are divided into subgroups .,"The Bantu Kavirondo are divided into three principal types : the Awa-Rimi , the Awa-Ware and the Awa-Kisii .",0.44143134355545044,0.25
4702,"96 commit cards collected for Hillary in Greenville, SC so far! #FellowsSC","@politico @anniekarni ""@HillaryClinton can't even manage @billclinton & she wants to be @POTUS"" #WakeUpAmerica #StopHillary2016",0.4535893499851227,0.25
4703,"Merri Lee said that means girls like it, not that there are small birds in it.",It's not okay and really ruined this book for me.,0.6411342024803162,0.25
4704,Do not tell your sister or anyone else.,had anyone in love with 2 sister at once?,0.6138450503349304,0.25
4705,Sounds like is playing games with the both of you.,Watching TV and playing online games.,0.49417853355407715,0.25
4706,The children are playing a game of checkers.,A group of children are participating in a nature walk.,0.49355146288871765,0.25
4707,"The House on the Borderland (1908) is one of my favorite pre-1950s thrillers (and yes, I use the word thriller intentionally--I'll get to that later).","Once it got going (about 15-20% in), and we see the giant swine god trying the doors around the house it is full speed.",0.7154766917228699,0.25
4708,the folder containing the images sequences.,Clearly the images kind of get that across.,0.5610572099685669,0.25
4709,"His eyes filled with joyous expectation, a skier prepares for a jump.",Two teammates observe where a soccer ball landed in a soccer game.,0.40323787927627563,0.25
4710,A little girl crying on a statue.,Two young children are hugging.,0.3814658522605896,0.25
4711,she's gone out on the devil herself.,I've gone over every inch of her myself.,0.480877161026001,0.25
4712,Wife: How about some similar to mine?,Similar to the original Law & Order.,0.3368895649909973,0.25
4713,I experienced the same thing last year.,"Last year, a child tried to rip my face off.",0.43815475702285767,0.25
4714,Throw tradition out of the window... girls ask guys out more and more every day.,throw them at your window where there's busy traffic outside...,0.5443421602249146,0.25
4715,"this one person, the girl of my dreams.","Like dominos, and each person affected affects the next,",0.38467368483543396,0.25
4716,a young girl climbs a tree.,A skater leaps through the air near a railing,0.4216405749320984,0.25
4717,A reciprocity clause for these provisions will be included in the Agreement.,"the scope of the framework agreement provides for its provisions 2, point 1:",0.6713159680366516,0.25
4718,I think that by putting Amy in this situation (ie.,"However, I think this series is getting to be out of hand.",0.7095093727111816,0.25
4719,Two women jump in the grass atop a mountain.,The dog carries a stick and jumps over a log in the woods.,0.5520855188369751,0.25
4720,@realDonaldTrump you're not playing to win this =,@realDonaldTrump Just want to say thank you for not pandering to the pc police! #richforareason #nofear,0.49295032024383545,0.25
4721,Tons of fish in the sea!,Fish with a big head?,0.3934510052204132,0.25
4722,My main concern is if they contain the meat I like.,Your mother's main concern should be over you.,0.7306560277938843,0.25
4723,Three boys jumping off of a platform.,A little girl swimming in a pool.,0.5343809127807617,0.25
4724,What's @realDonaldTrump wife's Twitter handle? I need to ask her if his balls are made of brass...I'm certain they are. #NoHomo,@ChrisleyChase think your adorable. Remind me of my nephew. Stay young. The new comb over you're sporting is aging you.,0.6465755105018616,0.25
4725,"Rather to his surprise, Rajasinghe felt a mild sense of disappointment.","sensing a great adventure, he felt a great sense of unknowns.",0.5664469003677368,0.25
4726,A tennis player about to serve.,Baseball player throwing the baseball.,0.5319722890853882,0.25
4727,several Member States and their regions meet in every stage of the implementation of the initiative.,There was strong opposition to the intelligence initiative from several key governments.,0.5287871360778809,0.25
4728,Rhodes continues to deliver an engaging character driven fantasy and Crystal Storm definitely hints at an epic conclusion I cannot wait to read!,I cannot wait for another year!!,0.5729072093963623,0.25
4729,Too many women in too many countries speak the same language of silence. HILLARY CLINTON #HillaryCliton #Hillary4Women,"@JessieJaneDuff Results matter. U may feel less safe, but that is ur mental health issues. No 9/11s on Obama's watch",0.5769296288490295,0.25
4730,I am aware of some children who are scared by it.,The Lord is aware children such as Henry require a hero.,0.5963099002838135,0.25
4731,A man in an orange shirt stands on a latter and paints a wall blue.,Two woman ride a bicycle together as they pass a painting on a wall.,0.5311424732208252,0.25
4732,Dog with white collar yawning,A dog with a muzzle in the grass and sunlight.,0.5249505043029785,0.25
4733,"A Black President,Healthcare 4 all, Marriage Equality...what's next?..a Woman President?!Damn RIGHT! #SCOTUS #MarriageEquality",As much as @BernieSanders's poll numbers have jumped I still have Hillary winning the Dem. nomination.,0.0,0.25
4734,That is low quality and off limits.,Their staff is of high quality.,0.5896788835525513,0.25
4735,"Three women dressed up, smiling and walking in the wind.",Two women are sitting at a table with three laptops.,0.5334540605545044,0.25
4736,I'm taking some water to the prisoner.,to taking the life of Conor Greenleaf.,0.5269300937652588,0.25
4737,You know what's best for you You know what's best for your happiness You know what's best for your well being,If it's getting old maybe you should stop calling embryos & fetuses babies.,0.49256452918052673,0.25
4738,Without a girlfriend you have no chance.,Lala is my ex girlfriend.,0.5098499655723572,0.25
4739,He made beautiful music that people who smoke marijuana understand.,Still don't understand why god made it that way.,0.46768486499786377,0.25
4740,the earth belongs to us as heaven,Indicate the groups that the attendee belongs to,0.4727701246738434,0.25
4741,They know what's best for their health They know what's best for their happiness They know what's best for their well being..,Abortion is not contraception. Contraception is about preventing pregnancy. Abortion is terminating a life. #CCOT,0.3622613549232483,0.25
4742,Go to www.pandora.com and join the revolution.,try and join him in playing.,0.699740469455719,0.25
4743,"It originally meant ""disc jockey,"" but say ""dance jamster.","What's meant is, ""In the area of Barranquilla the dance is done in this manner.",0.5266340374946594,0.25
4744,"Luckily, the sprinklers put out the fire pretty fast.",Things are gonna move pretty fast from here on.,0.5638440251350403,0.25
4745,And also about playing with gadgets.,its better than playing with rats...yuk,0.6376920342445374,0.25
4746,"That took me five minutes, but I finished.",I'm in love with a stripper and it plays every five minutes.,0.5785810947418213,0.25
4747,"@HillaryClinton Did your rich Saudi donors, who execute gays, join the team? #Hypocrite #WakeUpAmerica","@SCOTUS_Scalia Right. Words no longer have meaning. Like Clintons,""It depends on what the meaning of 'is' is."" More if we don't",0.4553980529308319,0.25
4748,I read this book about two years ago...I think.,"Torn between two worlds, not enough character development YET to know which path the heroine really wants to take.",0.4788256287574768,0.25
4749,"One of Hillary Clinton's biggest idols is Margaret Sanger, who called for the extermination of colored people.",@FoxNews @GovChristie @HillaryClinton Actually she should be disqualified from running!How many scams and ethics problems now?,0.4149401783943176,0.25
4750,Isee Ben Quadinaros from the TundSystem.,"Ben, no one chooses their nickname.",0.34727752208709717,0.25
4751,Her experience in answering questions could get her a position.,I am discovering this website and answering questions!,0.4759880304336548,0.25
4752,A dog chasing a pink ball.,A kid sitting on a soccer ball at the park.,0.4043501913547516,0.25
4753,A little blond girl is dressed up like little Red Riding Hood.,A little blond boy and a young woman in jeans walk through a plaza.,0.7346391677856445,0.25
4754,It appears in his short story collection Maps in a Mirror .,Nathaniel Hawthorne was an American novelist and short story writer .,0.48828116059303284,0.25
4755,It is so much fun having younger friends who are expecting babies. #beentheredonethat #chooselife,If your agonist abortion get a vasectomy,0.2905322313308716,0.25
4756,and the way he plays that harmonica.,"its a complex with theatres,fun plays in chennai-india",0.5632265210151672,0.25
4757,"All in all, however, it wasn't nearly enough.","Well, maybe twice all the way through.",0.6424283385276794,0.25
4758,Its rider was the Lord of the Nozdrub.,The Lord shouldought to look after the dead.,0.5378740429878235,0.25
4759,Rise & Shine its a new day & you're alive. Thank God 4 another day of precious life. #Christian #Catholic #TeamJesus,"Now that there's marriage equality, can we start working on equal rights for unborn children?",0.452559232711792,0.25
4760,"So yes, women care about money.",He works hard for his money!,0.22106072306632996,0.25
4761,Buy one of those sex dolls instead.,I watch and buy every one of those.,0.29334160685539246,0.25
4762,my teacher taught me this method.,The teacher came and withdrew her statement.,0.48034408688545227,0.25
4763,"Now that the govt and The Supremes have saved the gays, maybe they will save the babies next.","There is something very sinister, NAZI-esque, about folks who support killing babies. #qanda #auspol",0.5430774688720703,0.25
4764,I pick flowers and fish.,"Afterwards, fish for ping-pong balls!",0.21971705555915833,0.25
4765,Can @DavidCornDC help Cuckold Conservatives win in 2016! More cuckoldry please! #Christie2016 #DonaldTrump #UniteBlue #p2,@frodofied SO? THt will NEVER erase their support of DOMA & silence on #LGBT #LGBTQ rights until it is politically aventageous.,0.5152716636657715,0.25
4766,And then last year he dumped me for good.,"Last year, a child tried to rip my face off.",0.5316484570503235,0.25
4767,I lost the Hero of the West.,"Beyond this door, there's an arena for our hero.",0.5714054107666016,0.25
4768,A man wearing a blue baseball cap is gazing into the distance.,Four men in the background look on as a man is trying to do some tricks on his bicycle.,0.5592907071113586,0.25
4769,A woman pulls two pumpkins in a red wagon through a garden area.,a young man looks at a book on the ground in a wooded area.,0.61240154504776,0.25
4770,"and a private hospital, a pharmaceutical company.",It's the hospital volunteer banquet at the VFW.,0.205705925822258,0.25
4771,please do this and read them.,I read it in the tabloid.,0.654790461063385,0.25
4772,This is the classic joke.,Joke with her and then leave.,0.2974008321762085,0.25
4773,"stop asking where to steal music, go buy it!","This is now, always and forever to stop asking questions.",0.5278618335723877,0.25
4774,Honestly though @Macys you dumped Trump so now I'm dumping you. And I shop at your store A LOT. NOT ANYMORE BYE,@BraveConWarrior stories like this make think PATRIOTS are at the end of the string. all kinds of shit is going to hit fan,0.6569482088088989,0.25
4775,Two women watching over a herd of goats in a rural setting.,A bunch of women stand in a crowded room taking pictures and standing around.,0.4586245119571686,0.25
4776,@StevenErtelt @GM_GXPfan My wife had an abortion when she was young She regrets it to this day,@UberFacts because a good percent utilized that wonderful gift of choice (#proChoice).,0.48789098858833313,0.25
4777,"@VRWCTexan WOW, she's one to talk","#HillaryDebateQuestion So you profess admiration for #MargaretSanger who wanted to rid the country of ""negros"". Explain please?",0.4989185631275177,0.25
4778,"Overall, I do like Sam and Grace and there were some poignant moments in the book.",BUT if you don't have my issues with TTTW these books do have the same sense of urgency and tone of sweeping romance.,0.7211266160011292,0.25
4779,A small girl in a yellow dress sits on a pile of gray rocks.,A man wearing red and yellow riding a red sport bike driving on a racetrack.,0.6374975442886353,0.25
4780,Five Asian doctors in green hospital scrubs and masks having a discussion over what appears to be an ongoing operation.,An Asian man navigates a boat carrying 2 passengers down what appears to be a river deep in the forest.,0.4763764441013336,0.25
4781,A man standing by a yellow sign.,a golden dog tries to catch a ball,0.3481655716896057,0.25
4782,"Pester her for more info, or what?","Without that info tho, here goes.",0.3977387845516205,0.25
4783,An adult woman holding an umbrella is walking with a female child.,Two children with leg pads are performing stepping actions near another child and an adult.,0.5895330309867859,0.25
4784,Can't wait to get my #YaaasHillary shirt! @HillaryClinton,You know emailgate must be going nowhere when Fox News are hashing out the Bosnia 'sniper fire' story again.,0.5870069265365601,0.25
4785,Shelby's as old as my daughter?,With the promise of reuniting her with her daughter.,0.41857320070266724,0.25
4786,I like the mysterious thing he has going for him it's super-attractive quite pleasant.,Basso has a fluid writing style.,0.3884873390197754,0.25
4787,I'll give it some points for it actually having the guts to make its main character a pretty terrible person.,"Ella, the main character, is a living doll, a transference of human consciousness into an inanimate object.",0.4846816956996918,0.25
4788,Keep reading his bio at my source,What is the source of that statistic?,0.47646793723106384,0.25
4789,"Cotton hates Peggy and calls her ""hank's wife"" in order to disrespect her.","I'm friends with an ex that is married, and his wife hates it.",0.6273728013038635,0.25
4790,I loved her character and I really connected with her!,"LANCE Lance was so sweet, and really adorable.",0.5376182794570923,0.25
4791,Think u can say anything without repercussion? Ask Mel Gibson how that's working out for him u racist elitist piece of shit!,Did anyone cut ties with Senator Lindsey Graham when he called all Iranians liars? NO.,0.6379203796386719,0.25
4792,we're working on the male police.,Outside of working hours for next 8 hours,0.3506987988948822,0.25
4793,A man playing the guitar at a club.,A kid sitting on a soccer ball at the park.,0.6341379880905151,0.25
4794,Loki is a fun but irritating narrator.,So it was with great delight that I spotted The Gospel of Loki on Netgalley.,0.5609467625617981,0.25
4795,Grim Adventures of Billy and Mandy,Billy so he could annoy her!,0.0,0.25
4796,"From 2001 to 2007 , BoA hosted Beat it BoA 's World , a radio program on the Japan FM Network .","Swaggart 's wife , Frances , has a radio program called `` Frances and Friends '' heard daily on the SonLife Radio Network .",0.6999029517173767,0.25
4797,tables of contents; creating and updating updating; tables of contents,Resizes windows with a fast texture scale instead of updating contents,0.5067096948623657,0.25
4798,somewhere in the corner lies and sleeps.,Around the corner at the coffee shop on Dauphine.,0.5902035236358643,0.25
4799,A woman is playing the flute.,A woman is slicing some tuna.,0.6078988313674927,0.25
4800,Axe hit me like a wrecking ball right in the face the first moment he showed up.,Craeg is told he is staying at the compound then Axe too!!,0.5798068642616272,0.25
4801,And it looks really great to me .,Maybe that makes me a bad actress .,0.6495342254638672,0.25
4802,soo... when's the winner's kiss coming out?,Marie Rutkoski has hit it out of the park again with The Winner's Crime.,0.39910900592803955,0.25
4803,@avocadofact only 2% of illegals work farm jobs,You know Donald Trump is in deep when most Neo-Conservatives call him out on his bullsh*t speech.,0.3226625323295593,0.25
4804,Go to www.pandora.com and join the revolution.,Join the Mickey Mouse Club.,0.47398069500923157,0.25
4805,What is the difference between a baby and a onion? No one cries when you chop up the baby. Hahahahaha! Love dead babies! #Babies,Demand the Senate vote to ban painful late-term abortions. Use your voice to help hold the Senate accountable. #bluemoon,0.592423677444458,0.25
4806,This is quickly becoming one of my favourite series so if you like fairytale retellings or futuristic science fiction you need to read these books.,"For one thing, it's one of the only non-fantasy YAs that I've read which isn't set in America or the UK.",0.6084170937538147,0.25
4807,"However , it was only with independence that Yamoussoukro finally started to rise .",Spain finally recognized Mexico 's independence in 1821 .,0.6352226138114929,0.25
4808,"Royce Melborn, you psychotic bastard, maybe I'm a little bit in love with you, too.",So good to have more adventures with Hadrian and Royce.,0.6370264887809753,0.25
4809,Bike riding in the square.,A father and his son bonding.,0.23433318734169006,0.25
4810,Lots of people are walking.,Two old women enjoying at a gathering.,0.3500690162181854,0.25
4811,Punk rock teenager walks with a mean look on his face.,Two young nurses display toys for children to play with.,0.41079241037368774,0.25
4812,"Beware, there WILL be some spoilers, so if you plan to read this book in the future, I recommend leaving now.",I could dwell on this but there are worse parts in this tale.,0.7496438026428223,0.25
4813,Let's bring prosperity to the line workers & to the kindergarten teachers!!!- @amyklobuchar #inspiredbyhillary,@DemocratGuide @Reuters bur #Hlllary just raised 45 million!,0.2813124656677246,0.25
4814,A woman standing in front of a mirror as her friend fastens her necklace from behind.,A little girl is standing inside of a hoop that is suspended with orange cords.,0.5224040150642395,0.25
4815,A woman is mincing some garlic.,A person is cleaning a disk.,0.45997077226638794,0.25
4816,I am not sure which of them I ended up liking more.,I did not think this book would ever end (I may have skimmed a little).,0.657509446144104,0.25
4817,"@readyforHRC @HillaryClinton #HillaryClinton, the US presidency is a testament to the success of #women their role in the world","The owner of Univisin, donated as much as $25 million to the Clinton Foundation, his wife sits on its board #Univision #Trump",0.5976858735084534,0.25
4818,Pug went from mere kitchen boy to an apprentice magician in this book.,As I progressed deeper into the book I thought about Tolkien and Jordan and the similarities.,0.4870789349079132,0.25
4819,lol cause they get alot of $$$ even for remixing same songs?,charmed cause its a larger group of chicks and their all hot lol,0.6146523952484131,0.235
4820,It varies from place to place.,Search for a place near your house.,0.5209429264068604,0.233
4821,U know what isn't funny? Male politicians deciding what women should do with their body's.,They haven't eliminated #murder. They just call it by a different #name. #prolifeyouth #prolifegen,0.5698845386505127,0.233
4822,"Hillary Clinton keeps sending me emails, and when I try to unsubscribe, I get an error message. THIS IS CANCER",@pikester45 Exactly what I don't want to see happen in America.,0.6071553826332092,0.233
4823,"He talks to Claire, guides her and runs around acting like a dog.","Loved that dog, thanks to Ms. Marlo.",0.27791619300842285,0.233
4824,"hi, people, if someone keeps going when you say no, you shouldn't be expected to just forgive him and move on.",It's hard to believe that people can be so wretched to do something like that.,0.8112642168998718,0.233
4825,"Plus, she continues to flirt with just about anyone, in spite of Martini telling her it makes him uncomfortable.",Agent Kitty Katt and Alien Jeff Martini are supposed to be planning their wedding.,0.4524168074131012,0.233
4826,"Despite today's ruling, our struggle to end LGBT discrimination is also far from finished - @HillaryClinton #VirginiaJJ",The only Intelligent Choice for USA is Hillary Clinton....You can not afford to stay HOME ...you must VOTE and VOTE #UniteBlue,0.5882753133773804,0.233
4827,out the box and ready to roll.,Search for that in the search box.,0.3211785852909088,0.233
4828,A person asks questions so as to receive answers.,The newer questions on Yahoo! receive more activity.,0.6003429293632507,0.219
4829,I can't stand people who are pro life because they had a stillborn or loss....,"@LogicOfLife7 Premise is wrong. Nothing on earth has a ""right"" to use someone's body w/out consent. #rapeculture",0.5040508508682251,0.219
4830,An older man standing by a younger man with earphones,An older girl helps a younger girl ice skate.,0.581914484500885,0.219
4831,My work here is done.,I have never done that.,0.4721437096595764,0.219
