text,label
what 1999 oliver stone sports drama starred al pacino dennis quaid cameron diaz and james woods,"O,B-Year,B-Director,I-Director,B-Genre,I-Genre,O,B-Actor,I-Actor,I-Actor,I-Actor,I-Actor,I-Actor,O,B-Actor,I-Actor"
what 1999 sci fi flick centers around a computer hacker who learns about reality from mysterious rebels,"O,B-Year,B-Genre,I-Genre,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2000 ridley scott movie garnered a best leading actor oscar win for russell crowe and best picture oscar win,"O,B-Year,B-Director,I-Director,O,O,O,B-Award,I-Award,I-Award,I-Award,I-Award,O,B-Actor,I-Actor,O,B-Award,I-Award,I-Award,I-Award"
what 2001 animated drama depicts a man shuffling through a dream where he meets different people,"O,B-Year,B-Genre,I-Genre,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2001 garry marshall film features julie andrews and anne hathaway in the title roles,"O,B-Year,B-Director,I-Director,O,O,B-Actor,I-Actor,O,B-Actor,I-Actor,O,O,O,O"
what 2001 peter jackson movie features elijah wood and is based off of the j r r tolkien book of the same name,"O,B-Year,B-Director,I-Director,O,O,B-Actor,I-Actor,O,O,B-Origin,I-Origin,I-Origin,I-Origin,I-Origin,I-Origin,I-Origin,I-Origin,I-Origin,I-Origin,I-Origin,I-Origin,I-Origin"
what 2001 pixar animated movie stars kevin spacey as the voice of a misfit ant,"O,B-Year,B-Director,B-Genre,O,O,B-Actor,I-Actor,O,O,O,O,O,B-Plot,I-Plot"
what 2002 biographical drama directed by roman polanski is about a young musician trying to survive in the warsaw ghetto,"O,B-Year,B-Genre,I-Genre,O,O,B-Director,I-Director,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2002 sam mendes film featured tom hanks as a hitman and paul newman as his mentor and boss,"O,B-Year,B-Director,I-Director,O,O,B-Actor,I-Actor,O,O,O,O,B-Actor,I-Actor,O,O,O,O,O"
what 2004 martin scorsese biopic garnered a best supporting actress oscar win for cate blanchett,"O,B-Year,B-Director,I-Director,B-Genre,O,O,B-Award,I-Award,I-Award,I-Award,O,O,B-Actor,I-Actor"
what 2005 documentary tells the story of danny trejo from his troubled childhood through present day,"O,B-Year,B-Genre,O,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2005 james mangold biopic centered around the lives of johnny cash and june carter cash,"O,B-Year,B-Director,I-Director,B-Genre,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2005 ron howard biopic tells the story of james braddock a washed up boxer who came back to become a champion,"O,B-Year,B-Director,I-Director,B-Genre,O,B-Plot,I-Plot,I-Plot,B-Character_Name,I-Character_Name,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2006 movie takes place in turn of the century vienna where a magician uses his abilities to secure the love of a woman,"O,B-Year,O,O,O,O,O,O,O,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2007 biopic is about the story of jean dominique bauby and his trouble with locked in syndrome,"O,B-Year,B-Genre,O,O,O,O,O,B-Character_Name,I-Character_Name,I-Character_Name,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2007 parody comedy made fun of everyone from the jonas brothers tiger woods and the twilight series,"O,B-Year,B-Genre,I-Genre,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2007 sports drama film directed by shimit amin is about indian field hockey players,"O,B-Year,B-Genre,I-Genre,O,O,O,B-Director,I-Director,O,O,B-Plot,I-Plot,I-Plot,I-Plot"
what 2008 disney pixar classic shows the adventure of a lonely waste collecting robot who goes on a journey in outer space,"O,B-Year,B-Director,I-Director,B-Genre,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2008 dreamworks computer animated martial arts comedy features the voices of jack black and angelina jolie,"O,B-Year,B-Director,B-Genre,I-Genre,I-Genre,I-Genre,I-Genre,O,O,O,O,B-Actor,I-Actor,O,B-Actor,I-Actor"
what 2008 japanese animated fantasy film written and directed by hayao miyazaki is about brunhilde the fish girl,"O,B-Year,B-Genre,I-Genre,I-Genre,O,O,O,O,O,B-Director,I-Director,O,O,B-Character_Name,B-Plot,I-Plot,I-Plot"
what 2009 horror film takes place in the year 2019 when a plague has transformed almost every human into vampires,"O,B-Year,B-Genre,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2009 james cameron film starred sam worthington zoe saldana stephen lang and sigourney weaver,"O,B-Year,B-Director,I-Director,O,O,B-Actor,I-Actor,I-Actor,I-Actor,I-Actor,I-Actor,O,B-Actor,I-Actor"
what 2009 rob zombie horror movie centers around character laurie strode and her brother michael,"O,B-Year,B-Director,I-Director,B-Genre,O,O,O,O,B-Character_Name,I-Character_Name,O,O,O,B-Character_Name"
what 2010 action adventure comedy stars tom cruise as a troubled spy,"O,B-Year,B-Genre,I-Genre,I-Genre,O,B-Actor,I-Actor,O,O,B-Plot,I-Plot"
what 2010 action film starring danny trejo is a continuation of a trailer from quentin tarantino s film grindhouse,"O,B-Year,B-Genre,O,O,B-Actor,I-Actor,O,O,B-Relationship,I-Relationship,I-Relationship,I-Relationship,O,O,O,O,B-Relationship,I-Relationship"
what 2010 action movie features angelina jolie as a cia agent on the run after being accused of being a russian spy,"O,B-Year,B-Genre,I-Genre,O,B-Actor,I-Actor,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2010 allen coulter romantic drama centered on two new lovers played by robert pattinson and emilie de ravin,"O,B-Year,B-Director,I-Director,B-Genre,I-Genre,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,O,O,B-Actor,I-Actor,O,B-Actor,I-Actor,I-Actor"
what 2010 american supernatural film featured a group of strangers including arch angel micheal fighting for the fate of humanity,"O,B-Year,B-Genre,I-Genre,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,B-Character_Name,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2010 andy tennant romantic comedy starred jennifer aniston gerard butler gio perez and joel garland,"O,B-Year,B-Origin,I-Origin,B-Genre,I-Genre,O,B-Actor,I-Actor,I-Actor,I-Actor,I-Actor,I-Actor,O,B-Actor,I-Actor"
what 2010 animated comedy centered around a criminal mastermind who uses a trio of girls as pawns for a grand scheme,"O,B-Year,B-Genre,I-Genre,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2010 brian levant film starred jackie chan amber valletta billy ray cyrus and madeline carroll,"O,B-Year,B-Director,I-Director,O,O,B-Actor,I-Actor,I-Actor,I-Actor,I-Actor,I-Actor,I-Actor,O,B-Actor,I-Actor"
what 2010 comedy is about a record company intern hired to accompany an out of control british rock star,"O,B-Year,B-Genre,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2010 drama centered on the efforts of joan and aileen crowley to find a researcher who might develop a cure for their children s rare genetic disorder,"O,B-Year,B-Genre,O,O,O,B-Plot,I-Plot,B-Character_Name,I-Character_Name,I-Character_Name,I-Character_Name,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2010 fantasy adventure film stars jay baruchel in the titular role and nicholas cage as his mentor,"O,B-Year,B-Genre,I-Genre,O,O,B-Actor,I-Actor,O,O,O,O,O,B-Actor,I-Actor,O,O,O"
what 2010 garry marshall romantic comedy starred julia roberts jamie foxx anne hathaway and jessica alba,"O,B-Year,B-Director,I-Director,B-Genre,I-Genre,O,B-Actor,I-Actor,I-Actor,I-Actor,I-Actor,I-Actor,O,B-Actor,I-Actor"
what 2010 horror sequal shows the haunting of a home in carlsbad california,"O,B-Year,B-Genre,B-Relationship,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2010 horror thriller centered around a troubled evangelical minister agreeing to be filmed by a documentary crew,"O,B-Year,B-Genre,I-Genre,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2010 james mangold film is the story of a girl who gets mixed up with a spy trying to clear his name,"O,B-Year,B-Director,I-Director,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2010 jay roach comedy starred steve carell paul rudd stephanie szostak and zack galifiankis,"O,B-Year,B-Director,I-Director,B-Genre,O,B-Actor,I-Actor,I-Actor,I-Actor,I-Actor,I-Actor,O,B-Actor,I-Actor"
what 2010 jim field smith romantic comedy starred jay baruchel alice eve t j miller and mike vogel,"O,B-Year,B-Director,I-Director,I-Director,B-Genre,I-Genre,O,B-Actor,I-Actor,I-Actor,I-Actor,I-Actor,I-Actor,I-Actor,O,B-Actor,I-Actor"
what 2010 jon turteltaub movie starred nicolas cage jay baruchel alfred molina and teresa palmer,"O,B-Year,B-Director,I-Director,O,O,B-Actor,I-Actor,I-Actor,I-Actor,I-Actor,I-Actor,O,B-Actor,I-Actor"
what 2010 jorma taccone action comedy starred will forte kristen wiig val kilmer and ryan phillippe,"O,B-Year,B-Director,I-Director,B-Genre,I-Genre,O,B-Actor,I-Actor,I-Actor,I-Actor,I-Actor,I-Actor,O,B-Actor,I-Actor"
what 2010 los angeles based sci fi thriller features eric balfor donald faison brittany daniel and scottie thompson,"O,B-Year,O,O,O,B-Genre,I-Genre,I-Genre,O,B-Actor,I-Actor,I-Actor,I-Actor,I-Actor,I-Actor,O,B-Actor,I-Actor"
what 2010 mike mitchell animated film starred the voices of mike myers cameron diaz and eddie murphy,"O,B-Year,B-Director,I-Director,B-Genre,I-Genre,O,O,O,O,B-Actor,I-Actor,I-Actor,I-Actor,O,B-Actor,I-Actor"
what 2010 monster film directed by joe johnston won an academy award for best makeup,"O,B-Year,B-Genre,I-Genre,O,O,B-Director,I-Director,O,O,B-Award,I-Award,I-Award,I-Award,I-Award"
what 2010 movie centered around the inhabitants of a small iowa town plagued by insanity,"O,B-Year,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2010 movie centers around a cia special forces team that was betrayed and left for dead by their superiors,"O,B-Year,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2010 movie features the story of a 1973 triple crown winner,"O,B-Year,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2010 movie featuring diane lane and john malkovich used the tag line the impossible true story,"O,B-Year,O,O,B-Actor,I-Actor,O,B-Actor,I-Actor,O,O,O,O,O,O,O,O"
what 2010 movie finds superhero alter ego tony stark once again battling evil and saving the day,"O,B-Year,O,O,B-Plot,I-Plot,I-Plot,B-Character_Name,I-Character_Name,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2010 paul w s anderson movie features milla jovovich out to destroy the umbrella corporation,"O,B-Year,B-Director,I-Director,I-Director,I-Director,O,O,B-Actor,I-Actor,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2010 peter weir historical drama starred jim sturgess ed harris colin farrell and mark strong,"O,B-Year,B-Director,I-Director,B-Genre,I-Genre,O,B-Actor,I-Actor,I-Actor,I-Actor,I-Actor,I-Actor,O,B-Actor,I-Actor"
what 2010 peter weir movie features siberian gulag escapees walking over land 4 000 miles to freedom in india,"O,B-Year,B-Director,I-Director,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2010 rob reiner romantic comedy depicts two totally opposite eighth graders as they start to have feeling for one another,"O,B-Year,B-Director,I-Director,B-Genre,I-Genre,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2010 robert luketic romantic comedy starred katherine heigl ashton kutcher tom selleck and catherine o hara,"O,B-Year,B-Director,I-Director,B-Genre,I-Genre,O,B-Actor,I-Actor,I-Actor,I-Actor,I-Actor,I-Actor,O,B-Actor,I-Actor,I-Actor"
what 2010 robert redford historic crime drama starred robin wright james mcavoy and tom wilkinson,"O,B-Year,B-Director,I-Director,B-Genre,I-Genre,I-Genre,O,B-Actor,I-Actor,I-Actor,I-Actor,O,B-Actor,I-Actor"
what 2010 robert schwentke film starred bruce willis helen mirren morgan freeman and mary louise parker,"O,B-Year,B-Director,I-Director,O,O,B-Actor,I-Actor,I-Actor,I-Actor,I-Actor,I-Actor,O,B-Actor,I-Actor,I-Actor"
what 2010 romantic comedy centered around a man s realization that he was the sperm donor for his best friend s son,"O,B-Year,B-Genre,I-Genre,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2010 romantic comedy centered on a guy and a girl in a cross country relationship,"O,B-Year,B-Genre,I-Genre,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2010 romantic comedy centers around two single adults becoming caregivers to an orphaned girl when their mutual best friends die in an accident,"O,B-Year,B-Genre,I-Genre,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2010 romantic comedy depicts a physical therapist falling for the basketball player she is helping,"O,B-Year,B-Genre,I-Genre,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2010 romantic comedy features a new york city couple turning their usually dull lives in for a few thrills,"O,B-Year,B-Genre,I-Genre,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2010 romantic comedy features anne hathaway as maggie murdock and jake gyllenhaal as jamie randall,"O,B-Year,B-Genre,I-Genre,O,B-Actor,I-Actor,O,B-Character_Name,I-Character_Name,O,B-Actor,I-Actor,O,B-Character_Name,I-Character_Name"
what 2010 romantic comedy starred america ferrera forest whitaker carlos mencia lance gross and regina king,"O,B-Year,B-Genre,I-Genre,O,B-Actor,I-Actor,I-Actor,I-Actor,I-Actor,I-Actor,I-Actor,I-Actor,O,B-Actor,I-Actor"
what 2010 romantic crime drama features russell crowe and elizabeth banks as a married couple,"O,B-Year,B-Genre,I-Genre,I-Genre,O,B-Actor,I-Actor,O,B-Actor,I-Actor,B-Plot,I-Plot,I-Plot,I-Plot"
what 2010 romantic thriller stars johnny depp angelina jolie paul bettany timothy dalton and steven berkoff,"O,B-Year,B-Genre,I-Genre,O,B-Actor,I-Actor,I-Actor,I-Actor,I-Actor,I-Actor,I-Actor,I-Actor,O,B-Actor,I-Actor"
what 2010 sci fi movie centers around the son of a virtual world designer who goes looking for his father,"O,B-Year,B-Genre,I-Genre,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2010 sequel does michael douglas reprise his role as gordon gekko the infamous broker who coined greed is good,"O,B-Year,B-Relationship,O,B-Actor,I-Actor,O,O,O,O,B-Character_Name,I-Character_Name,O,O,O,O,O,B-Quote,I-Quote,I-Quote"
what 2010 spy comedy film featuring jackie chan who plays a retired spy and falls in love with his next door neighbor,"O,B-Year,B-Genre,I-Genre,O,O,B-Actor,I-Actor,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2010 thriller set in 1954 finds u s marshal teddy daniels investigating the disappearance of a murderess who escaped a mental hospital,"O,B-Year,B-Genre,B-Plot,I-Plot,I-Plot,O,B-Plot,I-Plot,I-Plot,B-Character_Name,I-Character_Name,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2010 thriller starring russell crowe features a community college professor attempting to break his wife out of prison,"O,B-Year,B-Genre,O,B-Actor,I-Actor,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2010 thriller stars matt damon as a u s army officer who goes rogue after discovering covert and faulty intelligence,"O,B-Year,B-Genre,O,B-Actor,I-Actor,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2010 tony scott action thriller film featured actors denzel washington rosario dawson and chris pine,"O,B-Year,B-Director,I-Director,B-Genre,I-Genre,O,O,O,B-Actor,I-Actor,I-Actor,I-Actor,O,B-Actor,I-Actor"
what 2010 tyler perry romantic comedy finds four couples again struggling to save their marriages at their annual retreat,"O,B-Year,B-Director,I-Director,B-Genre,I-Genre,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2010 wes craven horror film features a serial killer returning to his hometown to stalk children,"O,B-Year,B-Director,I-Director,B-Genre,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2011 action adventure shows a 16 year old girl raised by her father to be the perfect assassin,"O,B-Year,B-Genre,I-Genre,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2011 action film featured a futuristic holy man battling vampires on behalf of a totalitarion organization known as the church,"O,B-Year,B-Genre,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2011 adventure drama depicted six oil workers led by a skilled huntsman after their plane crashed in alaska,"O,B-Year,B-Genre,I-Genre,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2011 american horror film featured a small family moving into a 19 th century rhode island mansion only to find their daughter witnessing paranormal activity,"O,B-Year,B-Genre,I-Genre,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2011 animated movie features the voices of seth green joan cusack and dan fogler,"O,B-Year,B-Genre,O,O,O,O,O,B-Actor,I-Actor,I-Actor,I-Actor,O,B-Actor,I-Actor"
what 2011 animated movie starred the voices of johnny depp isla fisher timothy olyphant and abigail breslin,"O,B-Year,B-Genre,O,O,O,O,O,B-Actor,I-Actor,I-Actor,I-Actor,I-Actor,I-Actor,O,B-Actor,I-Actor"
what 2011 bill condon directed fantasy movie featured kristen stewart robert pattinson and taylor lautner,"O,B-Year,B-Director,I-Director,O,B-Genre,O,O,B-Actor,I-Actor,I-Actor,I-Actor,O,B-Actor,I-Actor"
what 2011 cameron crowe family film set in southern california depicts a father moving his young family to the countryside,"O,B-Year,B-Director,I-Director,B-Genre,O,O,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2011 cameron crowe family film starred matt damon scarlett johansson and thomas haden church,"O,B-Year,B-Director,I-Director,B-Genre,O,O,B-Actor,I-Actor,I-Actor,I-Actor,O,B-Actor,I-Actor,I-Actor"
what 2011 carlos saldanha animated movie starred the voices of jesse eisenberg anne hathaway and george lopez,"O,B-Year,B-Director,I-Director,B-Genre,O,O,O,O,O,B-Actor,I-Actor,I-Actor,I-Actor,O,B-Actor,I-Actor"
what 2011 charles martin smith family movie featured morgan freeman ashley judd and harry connick jr,"O,B-Year,B-Director,I-Director,I-Director,B-Genre,O,O,B-Actor,I-Actor,I-Actor,I-Actor,O,B-Actor,I-Actor,I-Actor"
what 2011 comedy centers around a man who goes to represent his company at an annual insurance convention,"O,B-Year,B-Genre,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2011 comedy features two men peeing in a fountain when lightning strikes and makes them switch bodies,"O,B-Year,B-Genre,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2011 crime drama centered around ryan gosling playing a mysterious hollywood stuntman and mechanic,"O,B-Year,B-Genre,I-Genre,O,O,B-Actor,I-Actor,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2011 crime movie features ryan phillippe as louis roulet a man with a foolproof plan to beat the system,"O,B-Year,B-Genre,I-Genre,O,B-Actor,I-Actor,O,B-Character_Name,I-Character_Name,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2011 dc comic superhero movie is focused on an alien ring giving a test pilot superpowers,"O,B-Year,O,B-Genre,I-Genre,O,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2011 dennis dugan romantic comedy starred adam sandler jennifer aniston nicole kidman and brooklyn decker,"O,B-Year,B-Director,I-Director,B-Genre,I-Genre,O,B-Actor,I-Actor,I-Actor,I-Actor,I-Actor,I-Actor,O,B-Actor,I-Actor"
what 2011 dominic sena movie starred nicolas cage ron perlman claire foy and stephen campbell moore,"O,B-Year,B-Director,I-Director,O,O,B-Actor,I-Actor,I-Actor,I-Actor,I-Actor,I-Actor,O,B-Actor,I-Actor,I-Actor"
what 2011 fantasy romance film with the tag line love is never ugly featured alex pettyfer and vanessa hudgens,"O,B-Year,B-Genre,I-Genre,O,O,O,O,O,B-Quote,I-Quote,I-Quote,I-Quote,O,B-Actor,I-Actor,O,B-Actor,I-Actor"
what 2011 farrelly brothers romantic comedy centers around two husbands having difficulties in their marriages,"O,B-Year,B-Director,I-Director,B-Genre,I-Genre,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2011 film stars anne hathaway and jim sturgess and is based on a book by david nicholls,"O,B-Year,O,O,B-Actor,I-Actor,O,B-Actor,I-Actor,O,O,B-Origin,I-Origin,I-Origin,I-Origin,I-Origin,I-Origin,I-Origin"
what 2011 gary mckendry thriller features jason statham clive owen robert deniro and dominic purcell,"O,B-Year,B-Director,I-Director,B-Genre,O,B-Actor,I-Actor,I-Actor,I-Actor,I-Actor,I-Actor,O,B-Actor,I-Actor"
what 2011 horror flick centers around two young sisters who befriend an invisible entity residing in their home,"O,B-Year,B-Genre,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2011 horror movie featured an american seminary student who travels to italy to take an exorcism course,"O,B-Year,B-Genre,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2011 independent horror film stars elizabeth olsen and is about a girl haunted by her parent s abuse,"O,B-Year,B-Genre,I-Genre,O,O,B-Actor,I-Actor,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2011 j j abrams sci fi thriller finds a group of friends witnessing a train crash during the summer of 1979,"O,B-Year,B-Director,I-Director,I-Director,B-Genre,I-Genre,I-Genre,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2011 john singleton movie depicts taylor lautner as a young man who sets out to uncover the truth about his life,"O,B-Year,B-Director,I-Director,O,O,B-Actor,I-Actor,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2011 jonathan levine film was inspired by a true story and centered on a guy who learns he has cancer,"O,B-Year,B-Director,I-Director,O,O,B-Origin,I-Origin,I-Origin,I-Origin,I-Origin,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2011 luke greenfield romantic comedy starred ginnifer goodwin kate hudson colin egglesfield and john krasinski,"O,B-Year,B-Director,I-Director,B-Genre,I-Genre,O,B-Actor,I-Actor,I-Actor,I-Actor,I-Actor,I-Actor,O,B-Actor,I-Actor"
what 2011 mark mylod directed romantic comedy features anna faris and chris evans in the starring roles,"O,B-Year,B-Director,I-Director,O,B-Genre,I-Genre,O,B-Actor,I-Actor,O,B-Actor,I-Actor,O,O,O,O"
what 2011 martin scorses family adventure is set in 1930 s paris and centers on an orphan living in a train station s walls,"O,B-Year,B-Director,I-Director,B-Genre,I-Genre,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2011 michael dowse romantic comedy starred topher grace anna faris dan fogler and teresa palmer,"O,B-Year,B-Director,I-Director,B-Genre,I-Genre,O,B-Actor,I-Actor,I-Actor,I-Actor,I-Actor,I-Actor,O,B-Actor,I-Actor"
what 2011 movie finds an aspiring author detailing the african american maids point of view on white families during the 1960 s,"O,B-Year,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
